date,city,cid,industry,platform,number,amount
2016/5/1,臺北市,A,運輸輔助業,使用載具,18295,2633634
2016/5/1,臺北市,A,郵政及快遞業,使用載具,7147,1086521
2016/5/1,臺北市,A,金融中介業,使用載具,1529,14601493
2016/5/1,臺北市,A,陸上運輸業,使用載具,6436,1070194
2016/5/1,臺北市,A,零售業,使用載具,9210184,4488948374
2016/5/1,臺北市,A,電信業,使用載具,16211791,16039912717
2016/5/1,臺北市,A,電力及燃氣供應業,使用載具,688033,3890415299
2016/5/1,臺北市,A,電力設備製造業,使用載具,5,1442
2016/5/1,臺北市,A,電子零組件製造業,使用載具,1839,3693006
2016/5/1,臺北市,A,電腦系統設計服務業,使用載具,60213,130284478
2016/5/1,臺北市,A,食品製造業,使用載具,2494,2529020
2016/5/1,臺北市,A,飲料製造業,使用載具,72,413195
2016/5/1,臺北市,A,餐飲業,使用載具,83648,12756769
2016/4/1,臺北市,A,不動產經營及相關服務業,無載具,26529,12211569
2016/4/1,臺北市,A,不動產開發業,無載具,1276874,2733836221
2016/4/1,臺北市,A,人力仲介及供應業,無載具,251,260144
2016/4/1,臺北市,A,企業總管理機構及管理顧問業,無載具,51735,74669280
2016/4/1,臺北市,A,住宿服務業,無載具,38603,208774411
2016/4/1,臺北市,A,保險業,無載具,789,369470564
2016/4/1,臺北市,A,倉儲業,無載具,17981,25508109
2016/4/1,臺北市,A,個人及家庭用品維修業,無載具,8930,79348049
2016/4/1,臺北市,A,傳播及節目播送業,無載具,12853,197551055
2016/4/1,臺北市,A,其他專業、科學及技術服務業,無載具,172,1976762
2016/4/1,臺北市,A,其他社會工作服務業,無載具,2203,104525
2016/4/1,臺北市,A,其他製造業,無載具,491,821639
2016/4/1,臺北市,A,出版業,無載具,89570,230237948
2016/4/1,臺北市,A,創作及藝術表演業,無載具,1107,3708103
2016/4/1,臺北市,A,化學材料製造業,無載具,1985,2515156
2016/4/1,臺北市,A,化學製品製造業,無載具,65,102428
2016/4/1,臺北市,A,印刷及資料儲存媒體複製業,無載具,1148,1038313
2016/4/1,臺北市,A,土木工程業,無載具,2190,6561712
2016/4/1,臺北市,A,宗教、職業及類似組織,無載具,1487,3648407
2016/4/1,臺北市,A,專門營造業,無載具,35230,23212967
2016/4/1,臺北市,A,專門設計服務業,無載具,1056,3470071
2016/4/1,臺北市,A,廢棄物清除、處理及資源回收業,無載具,161470,54335614
2016/4/1,臺北市,A,廣告業及市場研究業,無載具,8048,34675841
2016/4/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,無載具,1450,15127366
2016/4/1,臺北市,A,建築物及綠化服務業,無載具,280,940313
2016/4/1,臺北市,A,影片服務、聲音錄製及音樂出版業,無載具,370706,582147083
2016/4/1,臺北市,A,成衣及服飾品製造業,無載具,97,143065
2016/4/1,臺北市,A,批發業,無載具,3665630,5444956374
2016/4/1,臺北市,A,教育服務業,無載具,13580,250478476
2016/4/1,臺北市,A,旅行及相關代訂服務業,無載具,13,3497121
2016/4/1,臺北市,A,未分類其他服務業,無載具,14349,144294794
2016/4/1,臺北市,A,業務及辦公室支援服務業,無載具,553,2273632
2016/4/1,臺北市,A,機械設備製造業,無載具,12,197725
2016/4/1,臺北市,A,污染整治業,無載具,54238,19890481
2016/4/1,臺北市,A,汽車及其零件製造業,無載具,180,631938
2016/4/1,臺北市,A,產業用機械設備維修及安裝業,無載具,5103,30960204
2016/4/1,臺北市,A,石油及煤製品製造業,無載具,98080,37906812
2016/4/1,臺北市,A,研究發展服務業,無載具,567,15752384
2016/4/1,臺北市,A,租賃業,無載具,10893,31871008
2016/4/1,臺北市,A,航空運輸業,無載具,8939,110479553
2016/4/1,臺北市,A,證券期貨及其他金融業,無載具,135697,116053631
2016/4/1,臺北市,A,資料處理及資訊供應服務業,無載具,743569,1176292860
2016/4/1,臺北市,A,農、牧業,無載具,378,19459648
2016/4/1,臺北市,A,運動、娛樂及休閒服務業,無載具,258081,289705151
2016/4/1,臺北市,A,運輸輔助業,無載具,329113,523238366
2016/4/1,臺北市,A,郵政及快遞業,無載具,9429,4250913
2016/4/1,臺北市,A,醫療保健服務業,無載具,38,298051
2016/4/1,臺北市,A,金屬製品製造業,無載具,5,2720
2016/4/1,臺北市,A,金融中介業,無載具,1335,141968446
2016/4/1,臺北市,A,陸上運輸業,無載具,178882,23608555
2016/4/1,臺北市,A,零售業,無載具,57372268,19547184968
2016/4/1,臺北市,A,電信業,無載具,202409,2011220331
2016/4/1,臺北市,A,電力及燃氣供應業,無載具,2827,18093299
2016/4/1,臺北市,A,電力設備製造業,無載具,2,2400
2016/4/1,臺北市,A,電子零組件製造業,無載具,294,5554107
2016/4/1,臺北市,A,電腦、電子產品及光學製品製造業,無載具,151,508689
2016/4/1,臺北市,A,電腦系統設計服務業,無載具,30461,83896923
2016/4/1,臺北市,A,食品製造業,無載具,211789,215329393
2016/4/1,臺北市,A,飲料製造業,無載具,5354,2485956
2016/4/1,臺北市,A,餐飲業,無載具,7681015,1632487439
2016/4/1,臺北市,A,不動產經營及相關服務業,使用載具,3,730
2016/4/1,臺北市,A,不動產開發業,使用載具,3515,24696791
2016/4/1,臺北市,A,企業總管理機構及管理顧問業,使用載具,8859,16455189
2016/4/1,臺北市,A,住宿服務業,使用載具,96,433697
2016/4/1,臺北市,A,保險業,使用載具,2570,1125393
2016/4/1,臺北市,A,倉儲業,使用載具,1,9300
2016/4/1,臺北市,A,個人及家庭用品維修業,使用載具,11495,24235265
2016/4/1,臺北市,A,傳播及節目播送業,使用載具,193943,280876596
2016/4/1,臺北市,A,其他社會工作服務業,使用載具,1,135
2016/4/1,臺北市,A,出版業,使用載具,9081,46439388
2016/4/1,臺北市,A,創作及藝術表演業,使用載具,189,979852
2016/4/1,臺北市,A,化學製品製造業,使用載具,135,114447
2016/4/1,臺北市,A,土木工程業,使用載具,1,200
2016/4/1,臺北市,A,專門營造業,使用載具,50390,67870614
2016/4/1,臺北市,A,專門設計服務業,使用載具,755,2501772
2016/4/1,臺北市,A,廢棄物清除、處理及資源回收業,使用載具,414,63028
2016/4/1,臺北市,A,廣告業及市場研究業,使用載具,34613,45145421
2016/4/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,使用載具,1,251
2016/4/1,臺北市,A,建築物及綠化服務業,使用載具,858,2129873
2016/4/1,臺北市,A,影片服務、聲音錄製及音樂出版業,使用載具,1401142,2439862094
2016/4/1,臺北市,A,成衣及服飾品製造業,使用載具,1568,2529333
2016/4/1,臺北市,A,批發業,使用載具,524630,542012904
2016/4/1,臺北市,A,教育服務業,使用載具,3343,4311953
2016/4/1,臺北市,A,旅行及相關代訂服務業,使用載具,708,774777
2016/4/1,臺北市,A,未分類其他服務業,使用載具,85344,527284319
2016/4/1,臺北市,A,污染整治業,使用載具,507,133812
2016/4/1,臺北市,A,產業用機械設備維修及安裝業,使用載具,8063,43166502
2016/4/1,臺北市,A,用水供應業,使用載具,717779,488484743
2016/4/1,臺北市,A,石油及煤製品製造業,使用載具,437,273152
2016/4/1,臺北市,A,租賃業,使用載具,145,1830995
2016/4/1,臺北市,A,航空運輸業,使用載具,34,57083
2016/4/1,臺北市,A,證券期貨及其他金融業,使用載具,594854,462071905
2016/4/1,臺北市,A,資料處理及資訊供應服務業,使用載具,4198794,2431683961
2016/4/1,臺北市,A,運動、娛樂及休閒服務業,使用載具,34163,45718743
2016/4/1,臺北市,A,運輸輔助業,使用載具,21254,2949646
2016/4/1,臺北市,A,郵政及快遞業,使用載具,5675,971350
2016/4/1,臺北市,A,金融中介業,使用載具,1310,12448643
2016/4/1,臺北市,A,陸上運輸業,使用載具,5987,995765
2016/4/1,臺北市,A,零售業,使用載具,8349747,4245501590
2016/4/1,臺北市,A,電信業,使用載具,15357153,15696064578
2016/4/1,臺北市,A,電力及燃氣供應業,使用載具,607600,4053422336
2016/4/1,臺北市,A,電力設備製造業,使用載具,6,2600
2016/4/1,臺北市,A,電子零組件製造業,使用載具,1853,3602651
2016/4/1,臺北市,A,電腦系統設計服務業,使用載具,61010,126033688
2016/4/1,臺北市,A,食品製造業,使用載具,4703,11709118
2016/4/1,臺北市,A,飲料製造業,使用載具,71,27698
2016/4/1,臺北市,A,餐飲業,使用載具,54039,11561181
2016/3/1,臺北市,A,不動產經營及相關服務業,無載具,25357,7509928
2016/3/1,臺北市,A,不動產開發業,無載具,1225045,1889852307
2016/3/1,臺北市,A,人力仲介及供應業,無載具,190,207994
2016/3/1,臺北市,A,企業總管理機構及管理顧問業,無載具,51819,72518916
2016/3/1,臺北市,A,住宿服務業,無載具,36082,180271979
2016/3/1,臺北市,A,保全及私家偵探服務業,無載具,14,770
2016/3/1,臺北市,A,保險業,無載具,757,225110948
2016/3/1,臺北市,A,倉儲業,無載具,56777,59615291
2016/3/1,臺北市,A,個人及家庭用品維修業,無載具,10083,92801189
2016/3/1,臺北市,A,傳播及節目播送業,無載具,14239,108573568
2016/3/1,臺北市,A,其他專業、科學及技術服務業,無載具,127,1613298
2016/3/1,臺北市,A,其他社會工作服務業,無載具,3565,174365
2016/3/1,臺北市,A,其他製造業,無載具,395,621940
2016/3/1,臺北市,A,出版業,無載具,84454,286128848
2016/3/1,臺北市,A,創作及藝術表演業,無載具,1356,6023328
2016/3/1,臺北市,A,化學材料製造業,無載具,1727,2169060
2016/3/1,臺北市,A,化學製品製造業,無載具,51,79760
2016/3/1,臺北市,A,印刷及資料儲存媒體複製業,無載具,1353,1097549
2016/3/1,臺北市,A,土木工程業,無載具,2389,5844291
2016/3/1,臺北市,A,宗教、職業及類似組織,無載具,1226,3102728
2016/3/1,臺北市,A,專門營造業,無載具,41725,27596339
2016/3/1,臺北市,A,專門設計服務業,無載具,883,3329201
2016/3/1,臺北市,A,廢棄物清除、處理及資源回收業,無載具,171661,58423641
2016/3/1,臺北市,A,廣告業及市場研究業,無載具,9919,38075105
2016/3/1,臺北市,A,建築、工程服務及技術檢測、分析服務業,無載具,1708,21035589
2016/3/1,臺北市,A,建築物及綠化服務業,無載具,231,904690
2016/3/1,臺北市,A,影片服務、聲音錄製及音樂出版業,無載具,373911,601053744
2016/3/1,臺北市,A,成衣及服飾品製造業,無載具,99,130335
2016/3/1,臺北市,A,批發業,無載具,3839515,5737120381
2016/3/1,臺北市,A,教育服務業,無載具,5686,27364060
2016/3/1,臺北市,A,旅行及相關代訂服務業,無載具,9,2791425
2016/3/1,臺北市,A,未分類其他服務業,無載具,13415,125443437
2016/3/1,臺北市,A,業務及辦公室支援服務業,無載具,754,2049316
2016/3/1,臺北市,A,機械設備製造業,無載具,90,148540
2016/3/1,臺北市,A,污染整治業,無載具,55028,20004049
2016/3/1,臺北市,A,汽車及其零件製造業,無載具,272,1674184
2016/3/1,臺北市,A,產業用機械設備維修及安裝業,無載具,4284,21752836
2016/3/1,臺北市,A,石油及煤製品製造業,無載具,99801,39070774
2016/3/1,臺北市,A,研究發展服務業,無載具,998,9126445
2016/3/1,臺北市,A,租賃業,無載具,7599,34209711
2016/3/1,臺北市,A,航空運輸業,無載具,9083,114881222
2016/3/1,臺北市,A,證券期貨及其他金融業,無載具,166949,141277343
2016/3/1,臺北市,A,資料處理及資訊供應服務業,無載具,812926,1259772287
2016/3/1,臺北市,A,農、牧業,無載具,422,171765
2016/3/1,臺北市,A,運動、娛樂及休閒服務業,無載具,189021,251450022
2016/3/1,臺北市,A,運輸輔助業,無載具,321628,419349877
2016/3/1,臺北市,A,郵政及快遞業,無載具,9266,3078033
2016/3/1,臺北市,A,金屬製品製造業,無載具,6,17565
2016/3/1,臺北市,A,金融中介業,無載具,1318,94346850
2016/3/1,臺北市,A,陸上運輸業,無載具,184721,24032918
2016/3/1,臺北市,A,零售業,無載具,56718574,17370884200
2016/3/1,臺北市,A,電信業,無載具,231631,2374889116
2016/3/1,臺北市,A,電力及燃氣供應業,無載具,2782,14375827
2016/3/1,臺北市,A,電力設備製造業,無載具,14,10623837
2016/3/1,臺北市,A,電子零組件製造業,無載具,238,5692442
2016/3/1,臺北市,A,電腦、電子產品及光學製品製造業,無載具,142,769908
2016/3/1,臺北市,A,電腦系統設計服務業,無載具,22292,54229698
2016/3/1,臺北市,A,食品製造業,無載具,223720,286408928
2016/3/1,臺北市,A,飲料製造業,無載具,4875,2027377
2016/3/1,臺北市,A,餐飲業,無載具,7427077,1585448990
2016/3/1,臺北市,A,不動產經營及相關服務業,使用載具,8,1120
2016/3/1,臺北市,A,不動產開發業,使用載具,2955,5256731
2016/3/1,臺北市,A,企業總管理機構及管理顧問業,使用載具,8895,15302504
2016/3/1,臺北市,A,保全及私家偵探服務業,使用載具,8,440
2016/3/1,臺北市,A,保險業,使用載具,2766,1270331
2016/3/1,臺北市,A,倉儲業,使用載具,1,61000
2016/3/1,臺北市,A,個人及家庭用品維修業,使用載具,11643,23855559
2016/3/1,臺北市,A,傳播及節目播送業,使用載具,219604,323776364
2016/3/1,臺北市,A,出版業,使用載具,6398,22995754
2016/3/1,臺北市,A,化學製品製造業,使用載具,120,89772
2016/3/1,臺北市,A,專門營造業,使用載具,61645,75152769
2016/3/1,臺北市,A,專門設計服務業,使用載具,1563,4840520
2016/3/1,臺北市,A,廢棄物清除、處理及資源回收業,使用載具,489,59673
2016/3/1,臺北市,A,廣告業及市場研究業,使用載具,43704,51902758
2016/3/1,臺北市,A,建築物及綠化服務業,使用載具,787,2225594
2016/3/1,臺北市,A,影片服務、聲音錄製及音樂出版業,使用載具,1479734,2561055163
2016/3/1,臺北市,A,成衣及服飾品製造業,使用載具,1447,1910097
2016/3/1,臺北市,A,批發業,使用載具,472174,484644812
2016/3/1,臺北市,A,教育服務業,使用載具,3286,4261400
2016/3/1,臺北市,A,旅行及相關代訂服務業,使用載具,681,725886
2016/3/1,臺北市,A,未分類其他服務業,使用載具,85790,452375758
2016/3/1,臺北市,A,污染整治業,使用載具,503,138212
2016/3/1,臺北市,A,產業用機械設備維修及安裝業,使用載具,6824,31256138
2016/3/1,臺北市,A,用水供應業,使用載具,810943,473764960
2016/3/1,臺北市,A,石油及煤製品製造業,使用載具,434,271531
2016/3/1,臺北市,A,租賃業,使用載具,142,1792645
2016/3/1,臺北市,A,航空運輸業,使用載具,30,59401
2016/3/1,臺北市,A,證券期貨及其他金融業,使用載具,732445,571548698
2016/3/1,臺北市,A,資料處理及資訊供應服務業,使用載具,4586527,2896101358
2016/3/1,臺北市,A,運動、娛樂及休閒服務業,使用載具,34698,46140626
2016/3/1,臺北市,A,運輸輔助業,使用載具,20847,2811912
2016/3/1,臺北市,A,郵政及快遞業,使用載具,6011,948154
2016/3/1,臺北市,A,金融中介業,使用載具,1459,14330205
2016/3/1,臺北市,A,陸上運輸業,使用載具,6356,1021578
2016/3/1,臺北市,A,零售業,使用載具,8387923,4651178172
2016/3/1,臺北市,A,電信業,使用載具,17630408,18022513110
2016/3/1,臺北市,A,電力及燃氣供應業,使用載具,749160,3836213193
2016/3/1,臺北市,A,電力設備製造業,使用載具,3,186
2016/3/1,臺北市,A,電子零組件製造業,使用載具,1824,3253873
2016/3/1,臺北市,A,電腦系統設計服務業,使用載具,56838,128793162
2016/3/1,臺北市,A,食品製造業,使用載具,14144,52452755
2016/3/1,臺北市,A,飲料製造業,使用載具,38,9859
2016/3/1,臺北市,A,餐飲業,使用載具,45159,6240865
2016/2/1,臺北市,A,不動產經營及相關服務業,無載具,23042,9440885
2016/2/1,臺北市,A,不動產開發業,無載具,1354457,2496285937
2016/2/1,臺北市,A,人力仲介及供應業,無載具,193,195881
2016/2/1,臺北市,A,企業總管理機構及管理顧問業,無載具,42093,77946703
2016/2/1,臺北市,A,住宿服務業,無載具,29573,168021005
2016/2/1,臺北市,A,保險業,無載具,796,285728710
2016/2/1,臺北市,A,倉儲業,無載具,22020,27987571
2016/2/1,臺北市,A,個人及家庭用品維修業,無載具,8326,70285343
2016/2/1,臺北市,A,傳播及節目播送業,無載具,11989,123440729
